original,translation
"Iivanan päivä ol’i ed’izeh, Iivanan päivä ol’i ed’izeh Pedruo.
","Иванов день  был сначала, Иванов день был перед Петровым днем."
"Iivanan päiviä pruaznuiččima, kukas’t’a keräimmä, Pedruh šuat kukas’t’a keräimmä, da n’iillä kukkaz’illa vielä i žiivattua l’eččimä.
","Иванов день праздновали, цветочки собирали, до Петрова дня цветы собирали, да этими цветочками еще скотину лечили."
"Niidä kukkaz’ie zavar’imma da šidä juottima, da i virrottih žiivatat, kumbazet läz’ewvyt’t’ih.
","Эти цветы заваривали и потом поили, да и поправлялась скотина, которая болела."
"Kaiken muoz’ie kukkaz’ie keräimmä, raznoloida l’ečebnoiloida.
","Всякие разные цветы собирали, разные лечебные."
"Nytten näin pruazn’iekoin jäl’geh l’ienöw...
","Теперь, после всех этих праздников наступает…"
"Spuasun pyhä l’iew, šidä l’iew Spuasu.
","Преображенский пост, а затем Спас."
"Šidä Spuasun jäl’geh on Uspen’ie, a Uspen’iena Božii met’er’ kuol’i, Božii mat’er’ kuol’i, a Foma jäi kät’kömäštä, apostolat hänet kät’kiet’t’ih, a Foma jäi kät’kömäštä.
","Потом, после Спаса Успение , а на Успение умерла Богородица, а Фома не присутствовал на погребении, апостолы ее похоронили, а Фома не присутствовал на погребении."
"Hiän tul’i da jo i Božij mat’er’ kät’kietty.
","Он пришел, а Богородица уже была похоронена."
"Hiän rubei it’kemäh, što miks’i miwn jät’t’ijä kät’kömäštä.
","Он начал плакать, почему его не привлекли к погребению."
"A šidä hän’ellä varoin otettih da kalman roidih, kačottih, ožutettih hän’ellä Mat’er’ božij, što min nägön’e hiän kuolduoh ol’i.
","А затем ради него взяли и вскрыли могилу, чтобы посмотреть, показать ему Богородицу, какая она была после смерти."
"A šidä avattih grobun, jo grobušša ei Mat’er’ Božija i ollun, hiän jo nowži taivahaže, posl’e tr’oh dn’ei, kolmen päivän jäl’geh.
","А затем открыли гроб, а в гробу уже Богородицы не было, она уже вознеслась на небо, после трех дней."
"A šidä Uspen’ien jäl’geh mi ol’i meilä pruaznikkoin?
","А потом, после Успения, какие были у нас праздники?"
"Ol’i donskoi...
",Была Донская…
"Šidä ol’i Bohročča, rožd’estvo pr’esv’atoi bogorod’ici, v s’ent’abr’e, čislan unahiin, s’ent’abr’alla.
","Затем была Богородица, Рождество пресвятой Богородицы, в сентябре, число забыла, в сентябре."
"Šidä ka ol’i Slavuššoi, že on obnovl’en’ie hrama, pruazn’iekka nazivajetca.
","Затем вот было Воскресение Словущее, это Обновление Храма, праздник так называется."
"Löwvet’t’ih ris’s’it...
",Нашли кресты…
"mualda ei t’ietty, kumban’e ris’t’i on rozboin’iekoin, kumban’e spas’iet’el’an.
","на земле и не знали, который из них крест разбойников, а который Спасителя."
"N’iin ka spas’iet’el’an ris’s’in t’iijuššettih, bol’noi iscel’ils’a šiidä ris’s’is’tä.
","Ну вот крест Спасителя узнали так, что больной исцелился от этого креста."
"I ruvettih t’iedämäh, kumbazeh ris’t’ih ol’i spas’iet’el’a raspen’aidu.
","И так определили, на котором кресту был распят Спаситель."
"Šidä on Pokrova.
",Затем Покров.
"Guwr’ei i Aviva.
",Гурий и Авив.
"Hyö troje sv’atie, kolmen.
",Они трое святых.
"Tämä on tože hyvä pruazn’iekka, kal’l’is’.
","Это тоже хороший праздник, почитаемый."
"El’iäs’s’eh män’i tytär miehellä, muamo i poručil heiläh, Guwr’eilla da tällä Avivalla, što mie t’eiläš annan, poručaju tyttären oman, što työ hän’däh vardeiččiz’ija.
","В старину вышла девушка замуж, мать и поручила Гурею и Авиву, что я вам отдаю, поручаю свою дочь, чтобы вы ее охраняли."
"A šidä hän’en muan’itti žen’iha šeže, a hiän ol’i naiz’ikaš.
","А затем ее обманул тот жених, а он был женат."
"Hiän ol’i salduatta že.
",Он был солдатом.
"Koissa ol’i nain’e.
",Дома была жена.
"Dorogalla hiän i venčakol’čazen hän’el’dä kisko.
",В дороге он и обручальное кольцо у нее отнял.
"Mänet, naizella šanow, n’in šie šano, što mie rubien rabotn’ičakši, en ole nain’e šiwlaš.
","Пойдешь к жене, говорит, так ты скажи, что я буду работницей, я не жена тебе."
"jo l’ien’i hän’ellä lapši, a lapši l’ien’i tuattoh nägön’e.
","уже ребенок у нее появился, а ребенок был похож на отца."
"Nain’e jo i dogad’i, što hän’elläh on otettu tämä nain’e, hiän ol’i naizena, pid’i hän’däh.
","Жена и заметила, что у него взята эта жена, она была женой, считал ее женой."
"A šidä ka heilä l’ien’i žemmuon’e slučai, slučai l’ien’i.
","А потом у них приключился такой случай, случай приключился."
"Lapšut že šyn’dy, a lapšuon žen nain’e, mužikan že nain’e i otravi.
","Ребеночек тот родился, а ребеночка та жена, мужчины та жена и отравила."
"Tulow, vain vuahut šuwšta nowžow lapšuolda.
","Вернулась, только пена изо рта поднимается у ребеночка."
"Hiän jo i otravi žen lapšuon, že nain’e, mužikan nain’e.
","Она и отравила того ребеночка, та жена мужчины жена."
"N’e vuahuot hiän nosowkazeh rabieštel’i, tähellä i pan’i.
","Эту пену она в носовой платок собрала, на колос и положила."
"N’iillä vuahuz’illa...
",Этой пеной…
"Heilläh l’ien’i tuašen bualat, i l’ien’i piršestvo.
","Был опять у них бал, и настало пиршество."
"N’e vuahuot hiän otti da l’ivotti da šidä šillä naizella šanow: davai, šanow, mir’iečemmä myö šiwkkena, davai, šanow, juollamma myö čer’es šiwn bualoida näidä.
","Эту пену она взяла и смочила, да затем той жене и говорит: давай, говорит, мы с тобой помиримся, давай, говорит, выпьем мы за бал твой."
"Hiän otti da ših rumkazeh hän’ellä n’e vuahuot l’ivotetuot i pan’i naizella.
","Она взяла рюмку и в ту рюмку ей эту пену смоченную и положила, той жене."
"Naizen hiän i otravi.
",Жену она и отравила.
