original,translation
"Nuoidan-suarele da kai proidii, sii häi sorduu Šuojun d’ogeh, Pühäd’ogi.
","Нойданостров был там, Свят-река впадала в реку Шую."
"Nu tožo loitton kaivo oli, kaivo oli pošči, puolikilometrit Pelduoižen čura.
","Ну, колодец далеко находился, колодец был почти в полукилометре [от деревни] в сторону Пелдожи."
"Müö ku niituile kävüimme ka siid ainoz: ”Ojojoi, pidäu häila vas mägeh vette kandada”.
","Мы ходили туда на луга косить, все время удивлялись: «Ой-ой-ой, вот ведь нужно воду носить в какую гору»."
"Vot siid minäi nägin sigä net pogostat Siämärven dai L’okkin küläd dai Ol’okad dai.
",Вот тогда я и увидела там погост Сямозера и деревню Алёкки и все такое.
"Kai dai Korzaz olin daže, üöm magažin Korzas Šekeemäh školah viein poigan.
","В Корзе была, даже ночь переночевала в Корзе, в школу ШКМ отвозила сына."
"Korzaz oli mägel, se sigä heit učit’t’ih neččidä: nu kaikket kui, sanotah se, lüpsämäh lehmid dai...
","А школа была на горе в Корзе, там их всему учили: и как доить коров и..."
"Nu äjj on učenikuoit.
","Ну, много было учеников."
"Nu lähtin Präkän pruaznikk oli sügüzel, matkan itken: mäni brihačuine.
","Ну, поехала осенью, в Прякке праздник был в то время, всю дорогу плачу: пропал, мол, мальчик."
"Nu tännä viedih moine se ozuttiheze küläd ned moižet, meččekülät da ei hüvät, neznakomuoi mesta.
","Такими плохими показались те лесные деревни, нехорошие, незнакомые места."
"Voidaiš hot’ Priäžän siäh azuda nenguoine škola nuu ku tuana viedih viedih korbeh lapset sinnä viedih.
","Не могли, мол, в Пряже организовать такую школу, а в такую глухомань отвезли детей."
"A lapsed učittiheze.
",А дети выучились.
"Da d’älgele rodittiheze miittumat külät ka lähtt iäres.
","А те деревни после стали такими, что залюбуешься."
"A mille siid ülen pahad ozutettiheze: postroikad vahnat, pahat, viäräčüt sinnä tännä kodih (kodih ⊂ kodit) nečis iminkummaižet, moine neprijatnuoi sia.
","Мне тогда очень плохими показались: строения старые, плохие, кривые, наклонились туда-сюда, такие невзрачные, даже смотреть неприятно."
"A kunna puaksumbi kävüit hot’ kačo Priäžäh da kai vid’ moižet postroikad ol’d’ih kaikil’, se d’o puaksuh kävüt ka buitokaku hüvä muguoine külä da kai prijatnembi.
","Куда часто ходишь, например, в Пряжу, такие же постройки видишь, а деревня кажется хорошей такой."
"– A edelleh sidä dorogad müö miitturmat külät tuldah?
","– Ну, а дальше туда по дороге, какие деревни будут?"
"Riiselgäspiäi?
",От Ригсельги?
"Nu ka vot siidhäi Nuožarven külät tuldah sinnä.
","Ну, так там уже деревни крошнозерского края пойдут."
"Se on hüvä kohte – vahne,  vahne Mange, d’ärvi on kaide, kalat suada i oja matkadau siit аlah proidiu sinne.
","Это хорошее место – старая, старая Маньга, узкое озеро имеется и ручей протекает там."
"Nu a siid d’o sinnä kačo minä sanuoin Kaskesniemed da kai lähtedäh d’o Nuožarvi lähtöu.
","Там дальше, видишь ли, Каскеснаволок пойдет, крошнозерский край."
"– Nu lähtemme Präkäspiäi edelleh, sinnä lidnahpiäi midä oli?
","– Ну, пойдем дальше от Прякки, Какие деревни были по направлению к городу?"
"Präkäspiäi ku lähtethäi lidnah sinnä...
",Как пойдешь от Прякки в город...
"Müö ainos kačo lidnah kävelimme burlakuoiččemah dai elot nu, suomah (suomah ~ suamah) burlakuoiččemah libo bruaznikuoile libo midä müö emme sanonu Petrouskuoi, sanottih ainoz lidnah, lidnah lähtemme lidnah.
","Мы, видишь ли, все время ходили в город бурлачить да добра наживать, или на праздники, [город] мы не называли Петрозаводском, а называли просто городом: в город пойдем, в город."
"Niemel’l’eh enzimäižeks mäned on Lietomägi, ainos kirgutah Lietemägi.
","Как подходишь к деревне, сперва на мысу озера встретится Лиэте-гopa, все время называли Лиэте-гора."
"Kodit tožo vahnat, ei hüvät, Terunküläks kirguttih, siid d’o mänöu sinnä Terun-külä, Keski-küläh, Keski-küläks kirguttih se oli Šiškinan kodid da kai sigä bohatuoiden.
","Дома старые, нехорошие, [эту часть Пряжи] называли Терункюля, часть от Терункюля до середины деревни называли Кескикюля, там были дома Шишкина и других богатеев."
"Siit se Keski-külä se mänöu d’o, ojassuai, Kikin-ojakse kirguttih, Kikin-oja se lähtöu, Keski-külä loppih sih.
","Кескикюля продолжается до ручья, Кикин-ручьем называли, где Кикин-ручей течет, тут Кескикюля кончается."
"Nu a siid lähtöu vie Keski-küläs sinnä Terun-agd’e, edelleh se, Terun-agd’e tännä d’iäu d’ärvem müödäh, sigä elettih Kočkinad da kai vot Terun-külä.
","Ну, а от Кескикюля пойдет дальше Терунагде; Терунагде проходит вдоль берега, Там, в Терункюля, жили Кочкины."
"A Suavan-agd’e se oli d’o lidnan n’okke.
",А Суаванагде была по направлению к городу.
"Se piäl’či nečis Kikin kodiss d’ogudes poikki.
","Она начиналась за домом Кикки, за речкой."
"Se d’ogi, oja, lähti Priäžän d’ärvez mäni Šän’gimäh, vot ’siid i kirguttih Kikin-oja.
","Эта река, ручей вытекал из Пряжинского озера и впадал в Шаньгиму, его называли Кикин-ручей."
"Se sinnä lähtöu Suavan-külä, muit külid ej olnu se loppukülä, neččinä lidnah ajades.
","Тут и начинается [деревня] Суаванкюля, других деревень [в Пряже] не было, она была последней деревней по направлению к городу."
